restaurant_id,name,city,area,cuisine,rating,is_pure_veg,source,avg_delivery_time,avg_price_for_two
88008,Tandoor And Curry Hut,Hajipur,Khajpura,"Indian, Tandoor",3.9,False,swiggy,,200.0
88009,Revolrich by The Baker's Table,Indore,,"Fast Food, Sandwich, Pizza, Street Food, Chinese, Beverages, Desserts",3.9,,zomato,19 min,150.0
88010,Maa Annapurna Food,Hajipur,SRI KRISHNAPURI,"Indian, Thalis",3.9,False,swiggy,,200.0
88011,The Biryani Express (A Unit Of New Biryani Corner),Hajipur,Mithapur,"Biryani, North Indian",3.9,False,swiggy,,250.0
88012,Cafe Coffee Day,Indore,,"Cafe, Coffee, Tea, Fast Food, Desserts, Beverages, Sandwich, Shake",3.9,,zomato,34 min,250.0
88013,The Eyry,Indore,,"Cafe, Italian, Mexican, North Indian, Chinese, Fast Food, Desserts, Beverages",3.9,,zomato,35 min,250.0
88014,Ji Hujur,Hajipur,Kankarbagh,"Indian, Chinese",3.9,False,swiggy,,300.0
88015,Lunch Bunch,Hajipur,Sri Krishnapuri,"Chinese, North Indian",3.9,False,swiggy,,250.0
88016,Roadies Cafe,Hajipur,Kankarbagh,"Street Food, Chinese",3.9,False,swiggy,,120.0
88017,Dawat E Kashmir,Phagwara,Phagwara Law Gate,"Biryani, Beverages",3.9,False,swiggy,,150.0
88018,D Eatery,Hajipur,Kankarbagh,"Chinese, North Indian",3.9,False,swiggy,,300.0
88019,Mishra Ji Ka Bhojnalay,Indore,,North Indian,3.9,,zomato,37 min,150.0
88020,Batido - The Shake Paradise,Hajipur,Sipara,"Beverages, Desserts",3.9,False,swiggy,,200.0
88021,D.K. Litti Corner,Hajipur,Kankarbagh,Indian,3.9,True,swiggy,,40.0
88022,Alba Bistro,Indore,,"North Indian, Cafe, Salad, Fast Food, Coffee, Pizza, Desserts, Shake",3.9,,zomato,46 min,100.0
88023,Chakhna Restaurant & Cafe,Hajipur,NIT MORE,"Indian, Chinese",3.9,False,swiggy,,300.0
88024,Kiku Spicy Corner,Hajipur,Kankarbagh,"Chinese, Indian",3.9,False,swiggy,,200.0
88025,Madhuratnam,Hajipur,Kankarbagh,"South Indian, Snacks",3.9,True,swiggy,,200.0
88026,Mr Saboodana,Indore,,"North Indian, Street Food, Beverages",3.9,,zomato,44 min,200.0
88027,Meri Marzee,Indore,,"North Indian, Chinese, Fast Food, Street Food, Sandwich, Desserts, Coffee, Beverages",3.9,,zomato,49 min,200.0
88028,Cafe Hideout Kankarbagh,Hajipur,Kankarbagh,"Indian, Chinese",3.9,False,swiggy,,600.0
88029,Hotel Sakunthala International,Tirunelveli,VannarPettai,"Beverages, Juices",3.9,False,swiggy,,300.0
88030,Dashmesh Bhatura Junction,Phagwara,Rama Mandi,"North Indian, Snacks",3.9,True,swiggy,,250.0
88031,Food Box,Phagwara,Rama Mandi,"Indian, North Indian",3.9,False,swiggy,,350.0
88032,Bab Al Yemen Restaurant,Phagwara,Law Gate,Arabian,3.9,False,swiggy,,200.0
88033,Cafe Laza,Indore,,"Pizza, Fast Food, Street Food, Momos",3.9,,zomato,24 min,150.0
88034,Bomb Burger,Hajipur,Kankarbagh,"American, Snacks",3.9,False,swiggy,,250.0
88035,Wow Vadapav & More,Indore,,"Maharashtrian, Momos, Sandwich, Fast Food, Pasta, Shake, Beverages",3.9,,zomato,40 min,150.0
88036,Namaste Bihar Cafe,Hajipur,Sri Krishnapuri,"Indian, North Indian",3.9,False,swiggy,,200.0
88037,Million Dollar Menu,Indore,,"North Indian, Chinese, Fast Food, Shake, Coffee, Tea",3.9,,zomato,48 min,250.0
88038,Bablu Shree Coldrinks,Indore,,"Fast Food, Sandwich, Pizza, Pasta, Street Food, North Indian, Desserts, Shake",3.9,,zomato,31 min,150.0
88039,Nom Nom Rolls,Indore,,"Rolls, Wraps, North Indian",3.9,,zomato,38 min,150.0
88040,Nutrimento,Indore,,"Healthy Food, Salad, North Indian, South Indian, Chinese, Fast Food, Sandwich, Beverages",3.9,,zomato,38 min,150.0
88041,Zaika Hut,Phagwara,Phagwara Central,"Italian, Pizzas",3.9,False,swiggy,,200.0
88042,Classic Bakers,Phagwara,Phagwara Central,Bakery,3.9,True,swiggy,,449.0
88043,Masala Kitchen,Phagwara,North_Jalandhar,"North Indian, Punjabi",3.9,True,swiggy,,150.0
88044,Biryani Express,Phagwara,Phagwara Law Gate,"North Indian, Punjabi",3.9,False,swiggy,,200.0
88045,Punjabi Junction,Phagwara,Phagwara Law Gate,"North Indian, Punjabi",3.9,True,swiggy,,300.0
88046,Dhaba Senchuri,Indore,,"North Indian, Sandwich, Street Food, Beverages",3.9,,zomato,32 min,150.0
88047,Smart Bhansa,Hajipur,Khajpura,"North Indian, Thalis",3.9,False,swiggy,,200.0
88048,Mr Fried Chicken,Hajipur,Kankarbagh,"Snacks, Burgers",3.9,False,swiggy,,250.0
88049,Hotel Ashoka Residency,Hajipur,Golambar,"Indian, Chinese",3.9,False,swiggy,,350.0
88050,Sanjeet Chat House,Hajipur,Srikrishnapuri,"Chaat, Snacks",3.9,True,swiggy,,200.0
88051,Winni Cake & More,Hajipur,Khajpura,"Bakery, Burgers",3.9,True,swiggy,,200.0
88052,Shri Dakshinam,Indore,,"South Indian, Beverages",3.9,,zomato,31 min,100.0
88053,Raja Ram Dhaba,Indore,,South Indian,3.9,,zomato,28 min,50.0
88054,Rang De Basanti Cafe & Restraunt,Hajipur,Kankarbagh,"Beverages, Indian",3.9,False,swiggy,,200.0
88055,The LR Kitchen,Hajipur,Rukanpura,"Indian, Chinese",3.9,True,swiggy,,200.0
88056,Gargee Executive Lounge,Hajipur,Kankarbagh,"Snacks, Indian",3.9,False,swiggy,,100.0
88057,Blue Mermaid Cafe & Kitchen,Patna,Kankarbagh,"Beverages, Indian",3.9,False,swiggy,,600.0
88058,Amirthaa Coffee,Perambalur,Perambalur zone,"Beverages, Juices",3.9,True,swiggy,,250.0
88059,Khana Khazana,Phagwara,Phagwara Central,"North Indian, Italian",3.9,True,swiggy,,150.0
88060,Samosa King By Flavours Story,Hajipur,Khajpura,"Snacks, Indian",3.9,True,swiggy,,50.0
88061,The Urban Gumti,Indore,,"Pizza, Burger, Fast Food, Shake, Tea, Beverages",3.9,,zomato,35 min,300.0
88062,CBSC - Cooked In Brass Served In Clay,Indore,,"North Indian, Healthy Food",3.9,,zomato,28 min,100.0
88063,Idc Chef,Hajipur,Srikrishnapuri,"South Indian, Snacks",3.9,False,swiggy,,100.0
88064,The Clovers Inn,Hajipur,Rajbansi Nagar,"North Indian, Snacks",3.9,False,swiggy,,250.0
88065,Fulltoss Restaurant,Hajipur,Nala Road,"Indian, Chinese",3.9,False,swiggy,,200.0
88066,Rupam Fast Food & Restaurant,Hajipur,Rajendra Nagar,"North Indian, South Indian",3.9,False,swiggy,,200.0
88067,Foodie Express,Hajipur,Buddha Colony,"Chinese, Biryani",3.9,False,swiggy,,250.0
88068,Al Karam Kitchen,Indore,,"North Indian, Mughlai, Chinese, Seafood, Salad, Biryani, Desserts",3.9,,zomato,29 min,300.0
88069,Meals @ 89,Indore,,"Chinese, Street Food, Fast Food, Sandwich, North Indian, Beverages",3.9,,zomato,34 min,100.0
88070,Chai Biskut Cafe,Indore,,"Street Food, Fast Food, Beverages",3.9,,zomato,42 min,50.0
88071,Cafe Pikkuli,Hajipur,Srikrishnapuri,"Indian, Chinese",3.9,False,swiggy,,500.0
88072,Leela Kempinski Sweets,Hajipur,Mithapur,"North Indian, Desserts",3.9,True,swiggy,,200.0
88073,Hunger Zone,Patna,Khajpura,"Indian, Biryani",3.9,False,swiggy,,200.0
88074,Bhojan Raat Bhar,Patna,Fraser Road,"North Indian, Chinese",3.9,False,swiggy,,200.0
88075,Bomb Burger,Patna,Kankarbagh,"American, Snacks",3.9,False,swiggy,,250.0
88076,Kiku Spicy Corner,Patna,Kankarbagh,"Chinese, Indian",3.9,False,swiggy,,200.0
88077,McDonald'S Gourmet Burger Collection,Tirupati,Stv Nagar,"Burgers, Beverages",3.9,False,swiggy,,500.0
88078,La Cup Bashii,Indore,,"Cafe, Coffee, Sandwich, Fast Food, Street Food, Waffle, Desserts, Beverages",3.9,,zomato,37 min,50.0
88079,Rasoi By Mr Jain,Indore,,"Chinese, North Indian, Sandwich, Fast Food, Beverages, Desserts",3.9,,zomato,30 min,350.0
88080,Madhuwan Restaurant,Hajipur,Sri Krishnapuri,Indian,3.9,False,swiggy,,800.0
88081,Meghdoot Dhaba,Indore,,"North Indian, Salad, Street Food, Beverages, Biryani",3.9,,zomato,48 min,350.0
88082,Atithi Food Corner,Hajipur,Khajpura,"Biryani, Arabian",3.9,False,swiggy,,200.0
88083,Blue Mermaid Cafe & Kitchen,Hajipur,Kankarbagh,"Beverages, Indian",3.9,False,swiggy,,600.0
88084,Casa Picolla,Hajipur,Fraser Road,"Chinese, North Indian",3.9,False,swiggy,,400.0
88085,Red Chillii,Hajipur,Anisabad,"Chinese, Tandoor",3.9,False,swiggy,,338.0
88086,Veg Bites,Indore,,"North Indian, Chinese, Fast Food, Street Food, Sichuan, Beverages",3.9,,zomato,30 min,200.0
88087,Rajshree Restaurant,Indore,,"North Indian, South Indian, Chinese, Fast Food, Street Food, Pizza, Desserts, Beverages",3.9,,zomato,27 min,200.0
88088,C'est La Vie Cafe,Indore,,"North Indian, Fast Food, Street Food, Chinese, Sandwich, Shake, Beverages",3.9,,zomato,47 min,200.0
88089,Ram Babu Restaurant,Hajipur,Kankarbagh,"Chinese, North Indian",3.9,False,swiggy,,297.0
88090,Real Champaran Meat House,Hajipur,Kankarbagh,Indian,3.9,False,swiggy,,350.0
88091,Behrouz Biryani,Tirupati,Korlagunta,"Biryani, North Indian",3.9,False,swiggy,,500.0
88092,Food Guru,Patna,Srikrishnapuri,"Indian, Chinese",3.9,False,swiggy,,200.0
88093,Citi Inn,Hajipur,Khajpura,"Indian, Chinese",3.9,True,swiggy,,400.0
88094,Savitri Rasoi,Hajipur,Kankarbagh,"Indian, Chinese",3.9,False,swiggy,,250.0
88095,Pasha Miya Kebab Corner,Indore,,"North Indian, Mughlai, Kebab",3.9,,zomato,27 min,250.0
88096,Khana Khazana Restaurant,Indore,,North Indian,3.9,,zomato,28 min,250.0
88097,Quality Food Corner,Hajipur,Gardanibagh,"Chinese, Snacks",3.9,True,swiggy,,200.0
88098,Ten 11 Grand,Hajipur,Khajpura,"Chinese, Indian",3.9,False,swiggy,,300.0
88099,Orion Restaurant,Hajipur,Mainpura,"Indian, Chinese",3.9,False,swiggy,,250.0
88100,Hatims Kebabs And Biryani Corner,Indore,,"North Indian, Biryani",3.9,,zomato,30 min,150.0
88101,Hotel Saravana Bhavan,Tirupati,Tirumla Bypass Road,"South Indian, Chinese",3.9,True,swiggy,,200.0
88102,Crush On Cafe,Patna,Khajpura,"North Indian, Chinese",3.9,False,swiggy,,300.0
88103,Mishri,Hajipur,Exhibition Road,"North Indian, Snacks",3.9,True,swiggy,,400.0
88104,Spice Express Restaurant & Cafe,Hajipur,Anisabad,"North Indian, Chinese",3.9,False,swiggy,,239.0
88105,Cheerbox,Hajipur,Anandpuri,"North Indian, Chinese",3.9,False,swiggy,,200.0
88106,MOMOMIA LOVE IN EVERY BITE,Haldia,Dighasipur,"Chinese, Snacks",3.9,False,swiggy,,300.0
88107,Monginis,Haldia,Dighasipur,"Bakery, Desserts",3.9,False,swiggy,,500.0
88108,PM Zaika Restaurant,Hajipur,Kankarbagh,"Chinese, Indian",3.9,False,swiggy,,200.0
88109,Utsah Taza Aur Taiyyar,Indore,,"South Indian, Chinese, Sandwich, Pizza, Burger, Pasta, Street Food, Mithai",3.9,,zomato,37 min,100.0
88110,Amritsari Tadka,Indore,,"North Indian, Chinese",3.9,,zomato,39 min,100.0
88111,The Hungry Land,Haldia,Haldia Locality,Indian,3.9,False,swiggy,,250.0
88112,Aqsa Hotel And Restaurant,Haldia,Dighasipur,"North Indian, Chinese",3.9,False,swiggy,,250.0
88113,Bhai Bhai Restaurant,Haldia,Haldia Locality,"Indian, Biryani",3.9,False,swiggy,,150.0
88114,Mr Fried Chicken,Patna,Kankarbagh,"Snacks, Burgers",3.9,False,swiggy,,250.0
88115,Biggies Burger,Tirupati,Srinivasa Nagar,"Burgers, Indian",3.9,False,swiggy,,100.0
88116,Lunch Bunch,Patna,Sri Krishnapuri,"Chinese, North Indian",3.9,False,swiggy,,250.0
88117,Delicious Momo,Haldia,Durgachak Colony Bazar,Chinese,3.9,False,swiggy,,200.0
88118,MP-09 Delhi's famous Chole Bhature,Indore,,"Street Food, North Indian",3.9,,zomato,32 min,200.0
88119,Pind Balluchi,Indore,,"North Indian, Mughlai, Biryani, Kebab, Bar Food, Desserts, Beverages",3.9,,zomato,34 min,100.0
88120,Punjabi Zayka,Haldwani,Haldwani Locality,"North Indian, Indian",3.9,False,swiggy,,250.0
88121,Gupta Restaurant,Haldwani,Haldwani City,Tandoor,3.9,True,swiggy,,200.0
88122,Dilli Tandoor,Haldwani,Haldwani Locality,"Tandoor, Indian",3.9,True,swiggy,,200.0
88123,Momo Dough,Indore,,"Fast Food, Chinese, Rolls, Momos, Beverages",3.9,,zomato,43 min,300.0
88124,Moti Mahal Restaurant,Haldwani,Heera Nagar,"North Indian, Mughlai",3.9,False,swiggy,,100.0
88125,Green Chilly,Indore,,"North Indian, Chinese, Fast Food, Beverages",3.9,,zomato,27 min,150.0
88126,Shivsagar Patidar Dal Bafle,Indore,,North Indian,3.9,,zomato,43 min,150.0
88127,Shama Deluxe Restaurant,Haldwani,Barelly Road,"North Indian, Mughlai",3.9,False,swiggy,,300.0
88128,Burger It Up,Tirupati,Korlagunta,"Burgers, Beverages",3.9,False,swiggy,,150.0
88129,Brownies The Bake Shop And Cafe,Haldwani,Thapa Colony,Bakery,3.9,False,swiggy,,350.0
88130,Bakerywala,Indore,,"Bakery, South Indian, Fast Food, Chinese, Street Food, Desserts, Shake, Beverages",3.9,,zomato,36 min,200.0
88131,Joshi Da Dhaba,Haldwani,Haldwani Locality,North Indian,3.9,False,swiggy,,130.0
88132,Chhatwal'S Chicken Point,Haldwani,Haldwani Locality,"North Indian, Indian",3.9,False,swiggy,,100.0
88133,Divyanka Snacks Restaurant & Cafe,Haldwani,Haldwani Locality,"Snacks, Tandoor",3.9,False,swiggy,,250.0
88134,Kolkata Kathi Roll,Haldwani,Haldwani City,Snacks,3.9,False,swiggy,,250.0
88135,Chicken Point,Indore,,"North Indian, Mughlai",3.9,,zomato,26 min,200.0
88136,La Milano Pizzeria,Indore,,"Pizza, Fast Food",3.9,,zomato,37 min,200.0
88137,The Wooden Deck Cafe & Restro,Haldwani,Haldwani Locality,"North Indian, Italian",3.9,False,swiggy,,300.0
88138,Desi Tadka,Indore,,"North Indian, Chinese, Fast Food, Sandwich, Biryani, Beverages",3.9,,zomato,23 min,100.0
88139,Saraswati Food Corner,Haldwani,Haldwani Locality,"Biryani, North Indian",3.9,False,swiggy,,350.0
88140,UK Restaurants And Kitchens,Indore,,"North Indian, Chinese, Biryani, Kebab",3.9,,zomato,27 min,250.0
88141,Brown Multicuisine Restaurant,Tirupati,Karkambadi Road,"Biryani, Chinese",3.9,False,swiggy,,300.0
88142,SV Fast Foods,Tirupati,Tirumala,"Biryani, North Indian",3.9,False,swiggy,,100.0
88143,Akhand Restaurant And Bhojanalaya,Indore,,North Indian,3.9,,zomato,28 min,250.0
88144,Delhi Darbar,Indore,,North Indian,3.9,,zomato,32 min,100.0
88145,The County House,Haldwani,Haldwani Locality,"Continental, Chinese",3.9,False,swiggy,,150.0
88146,Kohli'S Chicken Point,Haldwani,Haldwani City,"North Indian, Chinese",3.9,False,swiggy,,250.0
88147,Fast And Food Zone,Haldwani,Haldwani Locality,"Chinese, Snacks",3.9,False,swiggy,,80.0
88148,La Pino'Z Pizza,Halol,Halol Town,"Pizzas, Pastas",3.9,True,swiggy,,500.0
88149,Subway,Indore,,"Healthy Food, Fast Food, Sandwich, Salad, Wraps, Beverages",3.9,,zomato,28 min,200.0
88150,JMB - Jain Mithai Bhandar,Indore,,"Mithai, North Indian, South Indian, Chinese, Sandwich, Fast Food, Street Food, Beverages",3.9,,zomato,23 min,450.0
88151,Brother'S Kitchen,Hansi,Hansi City,"Pizzas, Burgers",3.9,True,swiggy,,200.0
88152,Thirsty Crow - Pizza Hub,Hamirpur,Hamirpur,"Pizzas, Beverages",3.9,False,swiggy,,200.0
88153,Chhabra Bakery,Hanumangarh,Hanumangarh Locality,Desserts,3.9,True,swiggy,,150.0
88154,Gargee Executive Lounge,Patna,Kankarbagh,"Snacks, Indian",3.9,False,swiggy,,100.0
88155,Phoenix Pizza,Tirupati,Tiruchanur,"Pizzas, American",3.9,False,swiggy,,200.0
88156,New Sr Cafe,Tirupati,Kt Road,"South Indian, Chinese",3.9,True,swiggy,,200.0
88157,Kalpana Murphy Restaurant,Hanumangarh,Hanumangarh Locality,"North Indian, Italian",3.9,True,swiggy,,200.0
88158,Cake Junction,Hanumangarh,Hanumangarh,"Bakery, Fast Food",3.9,True,swiggy,,196.0
88159,Gm Restaurant,Hanumangarh,Hanumangarh,"Indian, Chinese",3.9,True,swiggy,,500.0
88160,The Pizza House,Hanumangarh,Hanumangarh Locality,"Pizzas, Chinese",3.9,True,swiggy,,200.0
88161,FOOD JUNCTION TOWN,Hanumangarh,Hanumangarh,"Snacks, Indian",3.9,True,swiggy,,149.0
88162,Guru Kripa,Indore,,"North Indian, Chinese, Pasta, Salad, Fast Food, Desserts, Beverages",3.9,,zomato,51 min,100.0
88163,99 Rotiwala LIG,Indore,,North Indian,3.9,,zomato,32 min,150.0
88164,Rajasthan Bhojnalya And Hotel,Hanumangarh,Hanumangarh Locality,North Indian,3.9,True,swiggy,,150.0
88165,Food Junction Let'S Chill With Pizza,Hanumangarh,Hanumangarh Locality,"Pizzas, Chinese",3.9,True,swiggy,,149.0
88166,"Mom,S Kitchen Delivery",Patna,Kankarbagh,"North Indian, South Indian",3.9,True,swiggy,,120.0
88167,Kitchen Queen Dilivery,Patna,Kankarbagh,"Indian, South Indian",3.9,False,swiggy,,150.0
88168,Rang De Basanti Cafe & Restraunt,Patna,Kankarbagh,"Beverages, Indian",3.9,False,swiggy,,200.0
88169,Vicky'S Premium,Hanumangarh,Hanumangarh Locality,"Pastas, Chinese",3.9,True,swiggy,,250.0
88170,Narang Hotel,Hanumangarh,Hanumangarh Locality,"North Indian, Chinese",3.9,True,swiggy,,250.0
88171,Burger It Up,Hyderabad,,"Burger, American, Fast Food, Desserts, Shake, Beverages",3.9,,zomato,44 min,150.0
88172,Black Pearl - Hotel Central Park,Hyderabad,,"North Indian, Chinese, Mughlai, Seafood, Kebab, Biryani, Desserts, Beverages",3.9,,zomato,27 min,150.0
88173,A2 Fast Food,Hyderabad,,"Chinese, North Indian",3.9,,zomato,39 min,250.0
88174,Bharpur Multicuisine Restaurant,Hyderabad,,"South Indian, North Indian, Biryani, Mughlai, Seafood, Desserts, Shake, Beverages",3.9,,zomato,46 min,250.0
88175,Shahenshah Mandi,Hyderabad,,"North Indian, Seafood, Mandi, Shake",3.9,,zomato,37 min,250.0
88176,Sri Sweets & Savories,Hyderabad,,Mithai,3.9,,zomato,43 min,200.0
88177,Oh My Shawarma,Hyderabad,,"Chinese, Shawarma, North Indian, Sandwich",3.9,,zomato,43 min,150.0
88178,Ghar Ka Khana,Hapur,Hapur Locality,"North Indian, Indian",3.9,True,swiggy,,300.0
88179,Punjabi Rasoi,Hapur,Hapur Locality,"North Indian, Turkish",3.9,False,swiggy,,1.0
88180,Momo Magic Cafe,Hapur,Hapur,Chinese,3.9,False,swiggy,,250.0
88181,The Big Noodles,Hyderabad,,Chinese,3.9,,zomato,49 min,100.0
88182,Sg Food Point,Hapur,Hapur,"Snacks, Burgers",3.9,True,swiggy,,300.0
88183,Ravi Indian Food,Hapur,Hapur,"Chinese, Beverages",3.9,False,swiggy,,200.0
88184,The Pizza King,Hapur,Avas Vikas Colony,Pizzas,3.9,True,swiggy,,300.0
88185,Goel Sweets(Ravinder Kumar Ki Purani Dukan),Hapur,Hapur Locality,"Sweets, Desserts",3.9,True,swiggy,,350.0
88186,Veg Express Dhaba,Hyderabad,,"North Indian, Chinese, Fast Food, Mithai, Sichuan",3.9,,zomato,64 min,200.0
88187,Veg Grill,Hapur,Hapur Locality,"North Indian, Indian",3.9,True,swiggy,,250.0
88188,House Of Wraps,Hyderabad,,"Fast Food, Ice Cream, Desserts, Wraps, Pizza, Beverages, Shake",3.9,,zomato,44 min,200.0
88189,Cake D'licious,Hyderabad,,"Bakery, Desserts",3.9,,zomato,43 min,200.0
88190,Tea Time And Food Club,Hyderabad,,"Shawarma, Burger, Pizza, Wraps, Fast Food, Street Food, Shake, Beverages",3.9,,zomato,29 min,100.0
88191,PVR Caf̩,Hyderabad,,"Fast Food, Momos, Beverages",3.9,,zomato,40 min,100.0
88192,Asian Treat,Hyderabad,,"Korean, Japanese, Thai, Burmese, Sushi, Nepalese, Singaporean, Indonesian",3.9,,zomato,68 min,200.0
88193,Treat N Fun Restaurent,Hardoi,Sadar,"North Indian, Chinese",3.9,True,swiggy,,350.0
88194,Parpunch Kahna Restaurant,Hardoi,Chandi Purwa,"Beverages, Chinese",3.9,True,swiggy,,250.0
88195,American Inn (Cafe),Patna,Golambar,"Italian-American, Indian",3.9,False,swiggy,,400.0
88196,Special Cakes,Hyderabad,,"Bakery, Desserts",3.9,,zomato,36 min,200.0
88197,The Sweet Bites,Hyderabad,,"Chinese, Sandwich, Burger, Pizza, Fast Food, Bakery",3.9,,zomato,46 min,200.0
88198,The Bonfire Pizza,Haridwar,Tilak Road,"Pizzas, Italian",3.9,True,swiggy,,250.0
88199,Anand Chowmin,Haridwar,Tilak Road,"South Indian, Chinese",3.9,True,swiggy,,250.0
88200,Veerji Ka Dhaba,Hyderabad,,"North Indian, Chinese, Sichuan",3.9,,zomato,42 min,200.0
88201,Pizza Italiana,Haridwar,Kolghatti,"Chinese, Italian",3.9,True,swiggy,,350.0
88202,The Tikka Company,Haridwar,Manvendera Nagar,"Continental, Indian",3.9,True,swiggy,,200.0
88203,Oregano,Haridwar,Ram_Jhula,"Chinese, Burgers",3.9,True,swiggy,,300.0
88204,Parampara - Flavours Of India,Hyderabad,,"North Indian, Chinese, Continental, Fast Food, Desserts, Beverages",3.9,,zomato,32 min,300.0
88205,City Cafe,Haridwar,Ram_Jhula,"Chinese, Beverages",3.9,True,swiggy,,300.0
88206,Garh Bhoj By 4 Chef,Haridwar,Triveni Ghat,"North Indian, Snacks",3.9,True,swiggy,,350.0
88207,Frost Factory,Haridwar,Tapovan,Italian,3.9,True,swiggy,,200.0
88208,Habiteats,Tirupati,Korramenugunta,Fast Food,3.9,False,swiggy,,400.0
88209,Chefbakes Cafe & Restaurant,Patna,Rajendra Chowk,"Burgers, Fast Food",3.9,False,swiggy,,250.0
88210,Hichkii,Patna,Hajipur,"North Indian, Chinese",3.9,False,swiggy,,400.0
88211,Namita'S Kitchen,Patna,Kankarbagh,"North Indian, South Indian",3.9,False,swiggy,,100.0
88212,Tripti'S,Haridwar,City Center,"Pizzas, American",3.9,True,swiggy,,300.0
88213,Jungle Lore Ganga Cafe,Haridwar,IDPL Colony,South Indian,3.9,True,swiggy,,200.0
88214,Crystal Bawarchi Restaurant,Hyderabad,,"North Indian, Mughlai, Chinese, Seafood, Biryani",3.9,,zomato,55 min,100.0
88215,TipTop Snacks Corner,Haridwar,Manvendera Nagar,"Chinese, Snacks",3.9,True,swiggy,,250.0
88216,Straws The Cafe,Hyderabad,,"Cafe, Shake, Chinese, North Indian, Sandwich, Pizza, Fast Food, Desserts",3.9,,zomato,50 min,250.0
88217,Aarav Family Restaurant,Haridwar,Tapovan,"North Indian, Indian",3.9,False,swiggy,,250.0
88218,Shri Krishna Restaurant And Sweets,Haridwar,Kolghatti,"Chinese, North Indian",3.9,True,swiggy,,260.0
88219,De Cafe Studio,Hyderabad,,"Cafe, Fast Food, Desserts, Shake, Burger, Chinese, Coffee, Continental",3.9,,zomato,32 min,200.0
88220,Mandi King Elite Arabian Restaurant,Hyderabad,,"Arabian, Mandi, Mughlai",3.9,,zomato,62 min,200.0
88221,Big Bite Pizza,Haridwar,Haridwar Road,"Pizzas, Burgers",3.9,True,swiggy,,200.0
88222,Wafflicious,Haridwar,Ram_Jhula,"Waffle, Desserts",3.9,True,swiggy,,400.0
88223,MOMS KITCHEN 2.0,Tirupati,Tata Nagar,"Biryani, North Indian",3.9,False,swiggy,,300.0
88224,Sweety Tiffins & Fast Foods,Tirupati,Korramenugunta,"South Indian, Fast Food",3.9,False,swiggy,,101.0
88225,Street Bite,Patna,Bihta,Indian,3.9,True,swiggy,,200.0
88226,Big Bucket Biryani,Hyderabad,,"Biryani, Chinese",3.9,,zomato,41 min,150.0
88227,Moin Chakana,Hyderabad,,"South Indian, Hyderabadi",3.9,,zomato,37 min,100.0
88228,Chopsticks,Hyderabad,,"Chinese, Seafood, Thai, Sichuan",3.9,,zomato,62 min,100.0
88229,Dosa Darling,Haridwar,Ram_Jhula,North Indian,3.9,True,swiggy,,200.0
88230,Sip & Bite,Hyderabad,,"Shawarma, Wraps, Pizza, Burger, Fast Food, Desserts, Shake, Beverages",3.9,,zomato,37 min,150.0
88231,Garden Street Kitchen,Hyderabad,,"North Indian, Chinese, Biryani, Beverages",3.9,,zomato,30 min,150.0
88232,Anmol Food Point,Haridwar,Ranipur,"Biryani, Snacks",3.9,True,swiggy,,200.0
88233,Hashtag Biryani,Hyderabad,,"Biryani, Desserts",3.9,,zomato,56 min,100.0
88234,Sindhura Eastcourt Tiffins & Meals,Hyderabad,,"South Indian, Desserts, Beverages",3.9,,zomato,34 min,100.0
88235,Paradise Fast Food & Juice,Hyderabad,,"North Indian, South Indian, Chinese, Kebab, Sichuan",3.9,,zomato,47 min,100.0
88236,Shah Shawarma,Hyderabad,,Shawarma,3.9,,zomato,37 min,150.0
88237,Balaji Saravana Bhavan,Tirupati,Tata Nagar,"South Indian, Chinese",3.9,True,swiggy,,250.0
88238,AQUID FAST FOODS,Tirupati,Korlagunta,"Biryani, Chinese",3.9,False,swiggy,,250.0
88239,Savitri Rasoi,Patna,Kankarbagh,"Indian, Chinese",3.9,False,swiggy,,250.0
88240,Biryani Hut,Patna,Hajipur,"Biryani, Chinese",3.9,False,swiggy,,200.0
88241,Nandu Fresh Fruit Juice Centre,Hyderabad,,"Beverages, Juices, Shake, Healthy Food",3.9,,zomato,29 min,200.0
88242,Indira Darshini,Hyderabad,,"Chinese, Biryani, North Indian",3.9,,zomato,42 min,200.0
88243,Mohammedia Mandi House,Hyderabad,,"North Indian, Seafood, Chinese, Biryani, Mandi, Mughlai, Shawarma, Desserts",3.9,,zomato,39 min,100.0
88244,Shahi Zaiqa,Hyderabad,,"Arabian, Mughlai, Chinese, Mandi, Shawarma",3.9,,zomato,28 min,100.0
88245,Biryanis And More,Hyderabad,,"Biryani, North Indian, Andhra, Chinese, Sichuan",3.9,,zomato,50 min,300.0
88246,Tandoori Beats,Haridwar,Devpura,"South Indian, North Indian",3.9,True,swiggy,,200.0
88247,Namaste Foods,Haridwar,Bhel Township,"North Indian, Snacks",3.9,True,swiggy,,600.0
88248,Eat - Hot Chinese Fast Food,Hyderabad,,Chinese,3.9,,zomato,57 min,300.0
88249,Asoka Restaurant,Hyderabad,,"Street Food, Chinese, North Indian, Biryani",3.9,,zomato,32 min,100.0
88250,Mahadev Enterprises,Haridwar,BHEL Township,"Indian, Chinese",3.9,True,swiggy,,300.0
88251,Crispy Pizza,Haridwar,BHEL Township,Pizzas,3.9,True,swiggy,,250.0
88252,Ifruit,Tirupati,Srikalahasti,"Pizzas, South Indian",3.9,True,swiggy,,200.0
